1.02476   1.00825e-312   1.93872e-314   -3.61197e-314
1.07429   9.88638e-313   1.77108e-314   -3.15824e-314
1.12381   9.71078e-313   1.6259e-314   -2.74492e-314
1.17334   9.55238e-313   1.49919e-314   -2.40358e-314
1.22286   9.4085e-313   1.38783e-314   -2.11895e-314
1.27239   9.27696e-313   1.28931e-314   -1.88696e-314
1.32191   9.15037e-313   1.20092e-314   -1.7032e-314
1.37144   9.02272e-313   1.12061e-314   -1.54899e-314
1.42096   8.89499e-313   1.0475e-314   -1.40164e-314
1.47049   8.77655e-313   9.81778e-315   -1.2624e-314
1.52001   8.66634e-313   9.22457e-315   -1.14164e-314
1.56953   8.56339e-313   8.68699e-315   -1.03639e-314
1.61906   8.46689e-313   8.19803e-315   -9.44166e-315
1.66858   8.37615e-313   7.7518e-315   -8.62998e-315
1.71811   8.29055e-313   7.34324e-315   -7.91243e-315
1.76763   8.20959e-313   6.96808e-315   -7.27516e-315
1.81716   8.1328e-313   6.62263e-315   -6.70703e-315
1.86668   8.05981e-313   6.30375e-315   -6.19885e-315
1.91621   7.99025e-313   6.00864e-315   -5.74272e-315
1.96573   7.92383e-313   5.73493e-315   -5.33183e-315
2.01526   7.86028e-313   5.48053e-315   -4.96058e-315
2.06478   7.79938e-313   5.24359e-315   -4.62432e-315
2.11431   7.74089e-313   5.02249e-315   -4.31893e-315
2.16383   7.68465e-313   4.8158e-315   -4.04072e-315
2.21336   7.63047e-313   4.62226e-315   -3.78667e-315
2.26288   7.57822e-313   4.44074e-315   -3.55425e-315
2.31241   7.52775e-313   4.27021e-315   -3.34118e-315
2.36193   7.47895e-313   4.10979e-315   -3.14531e-315
2.41146   7.4317e-313   3.95867e-315   -2.96491e-315
2.46098   7.38591e-313   3.81612e-315   -2.79853e-315
2.51051   7.34148e-313   3.68148e-315   -2.64481e-315
2.56003   7.29833e-313   3.55415e-315   -2.50246e-315
2.60955   7.25639e-313   3.43361e-315   -2.37046e-315
2.65908   7.21558e-313   3.31936e-315   -2.24783e-315
2.7086   7.17585e-313   3.21096e-315   -2.1338e-315
2.75813   7.13713e-313   3.10801e-315   -2.02762e-315
2.80765   7.09938e-313   3.01013e-315   -1.92853e-315
2.85718   7.06254e-313   2.91699e-315   -1.83596e-315
2.9067   7.02656e-313   2.82828e-315   -1.74942e-315
2.95623   6.99141e-313   2.74371e-315   -1.66841e-315
3.00575   6.95704e-313   2.66302e-315   -1.59243e-315
3.05528   6.92342e-313   2.58598e-315   -1.5211e-315
