157 0.254381  2.63522e-09 4.65038e-10 0.0991692 0.0001
158 0.255361  2.64031e-09 4.65937e-10 0.09936 0.0001
159 0.256341  2.64539e-09 4.66834e-10 0.0995505 0.0001
160 0.257321  2.65046e-09 4.67729e-10 0.0997407 0.0001
161 0.258302  2.65553e-09 4.68622e-10 0.0999305 0.0001
162 0.259282  2.66058e-09 4.69514e-10 0.10012 0.0001
163 0.260262  2.66562e-09 4.70404e-10 0.100309 0.0001
164 0.261242  2.67066e-09 4.71292e-10 0.100498 0.0001
165 0.262222  2.67568e-09 4.72179e-10 0.100686 0.0001
166 0.263203  2.6807e-09 4.73064e-10 0.100874 0.0001
167 0.264183  2.6857e-09 4.73947e-10 0.101062 0.0001
168 0.265163  2.6907e-09 4.74829e-10 0.101249 0.0001
169 0.266143  2.69568e-09 4.75709e-10 0.101436 0.0001
170 0.267123  2.70066e-09 4.76587e-10 0.101623 0.0001
171 0.268104  2.70563e-09 4.77464e-10 0.101809 0.0001
172 0.269084  2.71059e-09 4.78339e-10 0.101995 0.0001
173 0.270064  2.71554e-09 4.79213e-10 0.10218 0.0001
174 0.271044  2.72048e-09 4.80085e-10 0.102366 0.0001
175 0.272024  2.72541e-09 4.80955e-10 0.102551 0.0001
176 0.273005  2.73034e-09 4.81824e-10 0.102735 0.0001
177 0.273985  2.73525e-09 4.82692e-10 0.102919 0.0001
178 0.274965  2.74016e-09 4.83557e-10 0.103103 0.0001
179 0.275945  2.74506e-09 4.84422e-10 0.103287 0.0001
180 0.276925  2.74994e-09 4.85284e-10 0.10347 0.0001
181 0.277906  2.75482e-09 4.86145e-10 0.103653 0.0001
182 0.278886  2.75969e-09 4.87005e-10 0.103836 0.0001
183 0.279866  2.76456e-09 4.87863e-10 0.104018 0.0001
184 0.280846  2.76941e-09 4.8872e-10 0.1042 0.0001
185 0.281826  2.77426e-09 4.89575e-10 0.104382 0.0001
186 0.282807  2.77909e-09 4.90428e-10 0.104563 0.0001
