index,radius_AU,mass,size
46,1.638128e-01,1.882327e-08,0.000000e+00
47,1.638767e-01,1.848328e-08,0.000000e+00
48,1.639984e-01,1.816279e-08,0.000000e+00
49,1.637860e-01,1.785994e-08,0.000000e+00
50,1.639172e-01,1.757326e-08,0.000000e+00
51,1.637587e-01,1.730134e-08,0.000000e+00
52,1.639254e-01,1.704269e-08,0.000000e+00
53,1.638049e-01,1.679629e-08,0.000000e+00
54,1.640249e-01,1.656158e-08,0.000000e+00
55,1.639263e-01,1.633706e-08,0.000000e+00
56,1.638635e-01,1.612255e-08,0.000000e+00
57,1.638082e-01,1.591692e-08,0.000000e+00
58,1.637930e-01,1.571992e-08,0.000000e+00
59,1.637789e-01,1.553069e-08,0.000000e+00
60,1.638008e-01,1.534886e-08,0.000000e+00
61,1.638079e-01,1.517398e-08,0.000000e+00
62,1.638750e-01,1.500559e-08,0.000000e+00
63,1.639630e-01,1.484331e-08,0.000000e+00
64,1.637239e-01,1.468673e-08,0.000000e+00
65,1.638232e-01,1.453556e-08,0.000000e+00
66,1.639691e-01,1.438954e-08,0.000000e+00
67,1.637734e-01,1.424836e-08,0.000000e+00
68,1.639686e-01,1.411170e-08,0.000000e+00
69,1.638239e-01,1.397938e-08,0.000000e+00
70,1.637272e-01,1.385112e-08,0.000000e+00
71,1.639572e-01,1.372681e-08,0.000000e+00
72,1.638857e-01,1.360617e-08,0.000000e+00
73,1.638311e-01,1.348908e-08,0.000000e+00
74,1.638060e-01,1.337534e-08,0.000000e+00
75,1.637942e-01,1.326479e-08,0.000000e+00
76,1.638041e-01,1.315726e-08,0.000000e+00
77,1.638428e-01,1.305267e-08,0.000000e+00
78,1.639055e-01,1.295086e-08,0.000000e+00
79,1.639632e-01,1.285172e-08,0.000000e+00
80,1.637470e-01,1.275512e-08,0.000000e+00
81,1.638555e-01,1.266096e-08,0.000000e+00
82,1.639702e-01,1.256916e-08,0.000000e+00
83,1.638261e-01,1.247960e-08,0.000000e+00
84,1.639718e-01,1.239218e-08,0.000000e+00
85,1.638948e-01,1.230682e-08,0.000000e+00
86,1.637599e-01,1.222347e-08,0.000000e+00
87,1.636791e-01,1.214197e-08,0.000000e+00
88,1.639366e-01,1.206237e-08,0.000000e+00
89,1.638928e-01,1.198453e-08,0.000000e+00
90,1.638808e-01,1.190835e-08,0.000000e+00
91,1.638738e-01,1.183386e-08,0.000000e+00
92,1.638844e-01,1.176095e-08,0.000000e+00
93,1.639105e-01,1.168957e-08,0.000000e+00
94,1.636599e-01,1.161966e-08,0.000000e+00
95,1.637245e-01,1.155117e-08,0.000000e+00
96,1.638375e-01,1.148406e-08,0.000000e+00
97,1.636396e-01,1.141827e-08,0.000000e+00
98,1.637764e-01,1.135375e-08,0.000000e+00
99,1.639142e-01,1.129050e-08,0.000000e+00
100,1.637978e-01,1.122846e-08,0.000000e+00
101,1.636701e-01,1.116757e-08,0.000000e+00
102,1.638857e-01,1.110783e-08,0.000000e+00
103,1.638097e-01,1.104916e-08,0.000000e+00
104,1.659260e-01,1.099159e-08,0.000000e+00
105,1.684968e-01,1.093501e-08,6.684587e-14
106,1.712286e-01,1.087944e-08,6.684587e-14
107,1.705169e-01,1.082485e-08,1.336917e-13
108,1.734610e-01,1.077119e-08,2.005376e-13
109,1.761721e-01,1.071844e-08,2.005376e-13
110,1.786486e-01,1.066658e-08,2.673835e-13
111,1.814316e-01,1.061559e-08,3.342294e-13
112,1.842121e-01,1.056543e-08,3.342294e-13
113,1.869840e-01,1.051609e-08,4.010752e-13
114,1.896054e-01,1.046754e-08,4.679211e-13
115,1.924697e-01,1.041977e-08,5.347670e-13
116,1.953793e-01,1.037274e-08,6.016128e-13
117,1.982834e-01,1.032644e-08,6.016128e-13
118,2.012351e-01,1.028087e-08,6.684587e-13
119,2.042471e-01,1.023597e-08,7.353046e-13
120,2.072992e-01,1.019176e-08,8.021505e-13
121,2.104486e-01,1.014819e-08,8.689963e-13
122,2.136879e-01,1.010529e-08,9.358422e-13
123,2.170674e-01,1.006300e-08,1.002688e-12
124,2.206237e-01,1.002132e-08,1.069534e-12
125,2.243961e-01,9.980250e-09,1.136380e-12
126,2.285210e-01,9.939752e-09,1.203226e-12
127,2.330818e-01,9.899825e-09,1.270072e-12
128,2.383120e-01,9.860443e-09,1.403763e-12
129,2.444948e-01,9.821600e-09,1.470609e-12
130,2.521767e-01,9.783288e-09,1.537455e-12
131,2.619444e-01,9.745492e-09,1.604301e-12
132,2.747388e-01,9.708209e-09,1.737993e-12
133,2.926643e-01,9.671408e-09,1.804839e-12
134,3.178183e-01,9.635098e-09,1.938530e-12
135,3.547759e-01,9.599264e-09,2.072222e-12
136,4.092496e-01,9.563884e-09,2.139068e-12
137,4.935719e-01,9.528950e-09,2.272760e-12
138,5.660426e-01,9.494460e-09,2.406451e-12
139,5.600925e-01,9.460399e-09,2.540143e-12
140,5.519626e-01,9.426761e-09,2.673835e-12
141,5.382216e-01,9.393534e-09,2.807527e-12
142,5.173041e-01,9.360713e-09,3.008064e-12
143,4.919295e-01,9.328293e-09,3.208602e-12
144,4.688722e-01,9.296263e-09,3.342294e-12
145,4.491995e-01,9.264609e-09,3.542831e-12
146,4.325725e-01,9.233333e-09,3.676523e-12
147,4.185785e-01,9.202414e-09,3.810215e-12
148,4.060888e-01,9.171853e-09,3.943906e-12
149,3.949251e-01,9.141645e-09,4.144444e-12
150,3.847961e-01,9.111775e-09,4.278136e-12
151,3.754914e-01,9.082250e-09,4.411828e-12
152,3.668800e-01,9.053053e-09,4.545519e-12
153,3.588518e-01,9.024185e-09,4.679211e-12
154,3.513221e-01,8.995627e-09,4.746057e-12
155,3.442317e-01,8.967383e-09,4.879749e-12
156,3.375322e-01,8.939451e-09,5.013440e-12
157,3.311580e-01,8.911815e-09,5.147132e-12
158,3.251406e-01,8.884473e-09,5.280824e-12
159,3.194098e-01,8.857420e-09,5.414516e-12
160,3.139421e-01,8.830651e-09,5.481361e-12
161,3.087239e-01,8.804163e-09,5.615053e-12
162,3.037082e-01,8.777954e-09,5.748745e-12
163,2.989288e-01,8.752006e-09,5.815591e-12
164,2.943390e-01,8.726328e-09,5.949283e-12
165,2.899175e-01,8.700905e-09,6.082974e-12
166,2.856832e-01,8.675739e-09,6.149820e-12
167,2.816064e-01,8.650827e-09,6.283512e-12
168,2.776653e-01,8.626159e-09,6.417204e-12
169,2.738804e-01,8.601736e-09,6.484050e-12
170,2.702118e-01,8.577552e-09,6.617741e-12
171,2.666837e-01,8.553598e-09,6.684587e-12
172,2.632704e-01,8.529875e-09,6.818279e-12
173,2.599582e-01,8.506376e-09,6.951971e-12
174,2.567625e-01,8.483105e-09,7.018816e-12
175,2.536547e-01,8.460051e-09,7.152508e-12
176,2.506526e-01,8.437214e-09,7.219354e-12
177,2.477290e-01,8.414593e-09,7.353046e-12
178,2.449020e-01,8.392174e-09,7.419892e-12
179,2.421457e-01,8.369962e-09,7.553583e-12
180,2.394771e-01,8.347957e-09,7.620429e-12
181,2.368727e-01,8.326146e-09,7.754121e-12
182,2.343479e-01,8.304530e-09,7.820967e-12
183,2.318812e-01,8.283109e-09,7.954659e-12
184,2.294873e-01,8.261874e-09,8.021505e-12
185,2.271475e-01,8.240831e-09,8.155196e-12
186,2.248652e-01,8.219968e-09,8.222042e-12
187,2.226499e-01,8.199288e-09,8.288888e-12
188,2.204789e-01,8.178793e-09,8.422580e-12
189,2.183689e-01,8.158471e-09,8.489426e-12
190,2.163012e-01,8.138319e-09,8.623117e-12
191,2.142879e-01,8.118337e-09,8.689963e-12
192,2.123147e-01,8.098521e-09,8.756809e-12
193,2.103854e-01,8.078874e-09,8.890501e-12
194,2.085050e-01,8.059390e-09,8.957347e-12
195,2.066603e-01,8.040068e-09,9.091038e-12
196,2.048546e-01,8.020903e-09,9.157884e-12
197,2.030940e-01,8.001896e-09,9.224730e-12
198,2.013640e-01,7.983047e-09,9.358422e-12
199,1.996755e-01,7.964349e-09,9.425268e-12
200,1.980165e-01,7.945796e-09,9.492114e-12
201,1.963901e-01,7.927391e-09,9.625805e-12
202,1.948013e-01,7.909133e-09,9.692651e-12
203,1.932388e-01,7.891018e-09,9.759497e-12
204,1.917059e-01,7.873047e-09,9.893189e-12
205,1.902071e-01,7.855213e-09,9.960035e-12
206,1.887324e-01,7.837520e-09,1.002688e-11
207,1.872844e-01,7.819964e-09,1.016057e-11
208,1.858678e-01,7.802542e-09,1.022742e-11
209,1.844730e-01,7.785251e-09,1.029426e-11
210,1.831026e-01,7.768090e-09,1.042796e-11
211,1.817565e-01,7.751058e-09,1.049480e-11
212,1.804388e-01,7.734154e-09,1.056165e-11
213,1.791390e-01,7.717374e-09,1.069534e-11
214,1.778617e-01,7.700719e-09,1.076219e-11
215,1.766101e-01,7.684186e-09,1.082903e-11
216,1.753757e-01,7.667776e-09,1.089588e-11
217,1.741611e-01,7.651487e-09,1.102957e-11
218,1.729664e-01,7.635315e-09,1.109641e-11
219,1.717954e-01,7.619258e-09,1.116326e-11
220,1.706394e-01,7.603315e-09,1.129695e-11
221,1.695013e-01,7.587485e-09,1.136380e-11
222,1.683848e-01,7.571768e-09,1.143064e-11
223,1.672822e-01,7.556161e-09,1.149749e-11
224,1.661966e-01,7.540663e-09,1.163118e-11
225,1.651272e-01,7.525275e-09,1.169803e-11
226,1.640773e-01,7.509994e-09,1.176487e-11
227,1.630402e-01,7.494819e-09,1.183172e-11
228,1.620179e-01,7.479745e-09,1.196541e-11
229,1.610109e-01,7.464774e-09,1.203226e-11
230,1.600212e-01,7.449907e-09,1.209910e-11
231,1.590431e-01,7.435139e-09,1.216595e-11
232,1.580790e-01,7.420470e-09,1.229964e-11
233,1.571279e-01,7.405899e-09,1.236649e-11
234,1.561931e-01,7.391424e-09,1.243333e-11
235,1.552688e-01,7.377047e-09,1.250018e-11
236,1.543568e-01,7.362765e-09,1.256702e-11
237,1.534573e-01,7.348578e-09,1.270072e-11
238,1.525698e-01,7.334479e-09,1.276756e-11
239,1.516970e-01,7.320473e-09,1.283441e-11
240,1.508330e-01,7.306558e-09,1.290125e-11
241,1.499806e-01,7.292733e-09,1.303494e-11
242,1.491391e-01,7.278996e-09,1.310179e-11
243,1.483083e-01,7.265346e-09,1.316864e-11
244,1.474908e-01,7.251783e-09,1.323548e-11
245,1.466814e-01,7.238306e-09,1.330233e-11
246,1.458819e-01,7.224915e-09,1.343602e-11
247,1.450924e-01,7.211603e-09,1.350287e-11
248,1.443147e-01,7.198377e-09,1.356971e-11
249,1.435448e-01,7.185232e-09,1.363656e-11
250,1.427843e-01,7.172167e-09,1.370340e-11
251,1.420328e-01,7.159184e-09,1.383710e-11
252,1.412902e-01,7.146279e-09,1.390394e-11
253,1.405566e-01,7.133452e-09,1.397079e-11
254,1.398337e-01,7.120702e-09,1.403763e-11
255,1.391173e-01,7.108030e-09,1.410448e-11
256,1.384093e-01,7.095437e-09,1.423817e-11
257,1.377092e-01,7.082914e-09,1.430502e-11
258,1.370173e-01,7.070468e-09,1.437186e-11
259,1.363352e-01,7.058094e-09,1.443871e-11
260,1.356590e-01,7.045793e-09,1.450555e-11
261,1.349904e-01,7.033564e-09,1.457240e-11
262,1.343291e-01,7.021407e-09,1.470609e-11
263,1.336753e-01,7.009320e-09,1.477294e-11
264,1.330284e-01,6.997304e-09,1.483978e-11
265,1.323906e-01,6.985359e-09,1.490663e-11
266,1.317579e-01,6.973478e-09,1.497348e-11
267,1.311320e-01,6.961667e-09,1.504032e-11
268,1.305128e-01,6.949922e-09,1.517401e-11
269,1.299002e-01,6.938244e-09,1.524086e-11
270,1.292938e-01,6.926632e-09,1.530770e-11
271,1.286956e-01,6.915084e-09,1.537455e-11
272,1.281021e-01,6.903602e-09,1.544140e-11
273,1.275147e-01,6.892183e-09,1.550824e-11
274,1.269333e-01,6.880828e-09,1.564193e-11
275,1.263578e-01,6.869536e-09,1.570878e-11
276,1.257881e-01,6.858305e-09,1.577563e-11
277,1.252257e-01,6.847136e-09,1.584247e-11
278,1.246675e-01,6.836025e-09,1.590932e-11
279,1.241148e-01,6.824977e-09,1.597616e-11
280,1.235676e-01,6.813988e-09,1.610985e-11
281,1.230257e-01,6.803058e-09,1.617670e-11
282,1.224891e-01,6.792187e-09,1.624355e-11
283,1.219578e-01,6.781374e-09,1.631039e-11
284,1.214330e-01,6.770620e-09,1.637724e-11
285,1.209118e-01,6.759922e-09,1.644408e-11
286,1.203957e-01,6.749279e-09,1.651093e-11
287,1.198845e-01,6.738691e-09,1.664462e-11
288,1.193779e-01,6.728161e-09,1.671147e-11
289,1.188761e-01,6.717682e-09,1.677831e-11
290,1.183791e-01,6.707261e-09,1.684516e-11
291,1.178878e-01,6.696892e-09,1.691201e-11
292,1.174000e-01,6.686577e-09,1.697885e-11
293,1.169165e-01,6.676315e-09,1.704570e-11
294,1.164375e-01,6.666106e-09,1.711254e-11
295,1.159629e-01,6.655950e-09,1.724623e-11
296,1.154925e-01,6.645843e-09,1.731308e-11
297,1.150261e-01,6.635786e-09,1.737993e-11
298,1.145651e-01,6.625782e-09,1.744677e-11
299,1.141072e-01,6.615825e-09,1.751362e-11
300,1.136533e-01,6.605920e-09,1.758046e-11
301,1.132033e-01,6.596063e-09,1.764731e-11
302,1.127573e-01,6.586255e-09,1.778100e-11
303,1.123151e-01,6.576495e-09,1.784785e-11
304,1.118767e-01,6.566785e-09,1.791469e-11
305,1.114422e-01,6.557121e-09,1.798154e-11
306,1.110123e-01,6.547502e-09,1.804839e-11
307,1.105850e-01,6.537930e-09,1.811523e-11
308,1.101614e-01,6.528402e-09,1.818208e-11
309,1.097414e-01,6.518921e-09,1.824892e-11
310,1.093248e-01,6.509483e-09,1.838261e-11
311,1.089117e-01,6.500091e-09,1.844946e-11
312,1.085020e-01,6.490741e-09,1.851631e-11
313,1.080956e-01,6.481433e-09,1.858315e-11
314,1.076927e-01,6.472170e-09,1.865000e-11
315,1.072939e-01,6.462947e-09,1.871684e-11
316,1.068975e-01,6.453761e-09,1.878369e-11
317,1.065042e-01,6.444615e-09,1.885054e-11
318,1.061141e-01,6.435506e-09,1.891738e-11
319,1.057272e-01,6.426435e-09,1.905107e-11
320,1.053432e-01,6.417396e-09,1.911792e-11
321,1.049623e-01,6.408392e-09,1.918477e-11
322,1.045844e-01,6.399416e-09,1.925161e-11
323,1.042095e-01,6.390469e-09,1.931846e-11
324,1.038384e-01,6.381547e-09,1.938530e-11
325,1.034693e-01,6.372644e-09,1.945215e-11
326,1.031031e-01,6.363755e-09,1.951899e-11
327,1.027397e-01,6.354876e-09,1.958584e-11
328,1.023790e-01,6.345999e-09,1.971953e-11
329,1.020211e-01,6.337116e-09,1.978638e-11
330,1.016659e-01,6.328218e-09,1.985322e-11
331,1.013134e-01,6.319289e-09,1.992007e-11
332,1.009636e-01,6.310316e-09,1.998692e-11
333,1.006171e-01,6.301280e-09,2.005376e-11
334,1.002724e-01,6.292157e-09,2.012061e-11
335,9.993036e-02,6.282916e-09,2.018745e-11
336,9.959081e-02,6.273519e-09,2.025430e-11
337,9.925377e-02,6.263921e-09,2.032114e-11
338,9.891917e-02,6.254061e-09,2.045484e-11
339,9.858700e-02,6.243864e-09,2.052168e-11
340,9.825726e-02,6.233231e-09,2.058853e-11
341,9.792986e-02,6.222026e-09,2.065537e-11
342,9.760483e-02,6.210073e-09,2.072222e-11
343,9.728281e-02,6.197122e-09,2.078907e-11
344,9.696246e-02,6.182816e-09,2.085591e-11
345,9.664435e-02,6.166607e-09,2.092276e-11
346,9.632851e-02,6.147640e-09,2.098960e-11
347,9.601488e-02,6.124362e-09,2.105645e-11
348,9.570347e-02,6.093635e-09,2.112330e-11
349,9.539418e-02,6.047180e-09,2.125699e-11
350,9.508708e-02,5.942117e-09,2.132383e-11
351,9.478209e-02,1.657318e-07,2.139068e-11
352,9.447922e-02,5.882062e-09,2.145752e-11
353,9.417844e-02,5.736536e-09,2.152437e-11
354,9.388023e-02,5.721713e-09,2.159122e-11
355,9.358357e-02,1.142710e-08,2.165806e-11
356,9.328888e-02,2.285261e-08,2.172491e-11
357,9.299619e-02,3.999971e-08,2.179175e-11
358,9.270549e-02,5.716355e-08,2.185860e-11
359,9.241671e-02,7.434427e-08,2.192545e-11
360,9.212985e-02,9.153903e-08,2.205914e-11
361,9.184490e-02,1.030076e-07,2.212598e-11
362,9.156185e-02,1.202136e-07,2.219283e-11
363,9.128071e-02,1.316829e-07,2.225968e-11
364,9.100130e-02,5.733250e-09,2.232652e-11
365,9.072378e-02,1.146196e-08,2.239337e-11
366,9.044864e-02,5.728025e-09,2.246021e-11
367,9.017475e-02,1.144838e-08,2.252706e-11
368,8.990263e-02,5.719701e-09,2.259390e-11
369,8.963227e-02,5.716282e-09,2.266075e-11
370,8.936365e-02,5.712566e-09,2.272760e-11
371,8.909674e-02,1.141292e-08,2.279444e-11
372,8.883157e-02,5.699880e-09,2.292813e-11
373,8.856798e-02,5.695212e-09,2.299498e-11
374,8.830614e-02,5.690362e-09,2.306183e-11
375,8.804591e-02,5.685353e-09,2.312867e-11
376,8.778733e-02,5.680205e-09,2.319552e-11
377,8.753036e-02,5.674941e-09,2.326236e-11
378,8.727549e-02,5.669578e-09,2.332921e-11
379,8.702175e-02,5.664132e-09,2.339605e-11
380,8.676955e-02,5.658619e-09,2.346290e-11
381,8.651893e-02,5.653054e-09,2.352975e-11
382,8.626988e-02,5.647443e-09,2.359659e-11
383,8.602229e-02,5.641799e-09,2.366344e-11
384,8.577623e-02,5.636129e-09,2.373028e-11
385,8.553166e-02,5.630443e-09,2.386398e-11
386,8.528858e-02,5.624745e-09,2.393082e-11
387,8.504697e-02,5.619041e-09,2.399767e-11
388,8.480680e-02,5.613335e-09,2.406451e-11
389,8.456809e-02,5.607630e-09,2.413136e-11
390,8.433079e-02,5.601931e-09,2.419821e-11
391,8.409493e-02,5.596240e-09,2.426505e-11
392,8.386090e-02,5.590555e-09,2.433190e-11
393,8.362782e-02,5.584882e-09,2.439874e-11
394,8.339610e-02,5.579221e-09,2.446559e-11
395,8.316577e-02,5.573573e-09,2.453243e-11
396,8.293676e-02,5.567939e-09,2.459928e-11
397,8.270910e-02,5.562320e-09,2.466613e-11
398,8.248275e-02,5.556716e-09,2.473297e-11
399,8.225772e-02,5.551128e-09,2.486666e-11
400,8.203402e-02,5.545556e-09,2.493351e-11
401,8.181157e-02,5.540001e-09,2.500036e-11
402,8.159043e-02,5.534464e-09,2.506720e-11
403,8.137048e-02,5.528940e-09,2.513405e-11
404,8.115182e-02,5.523435e-09,2.520089e-11
405,8.093442e-02,5.517947e-09,2.526774e-11
406,8.071861e-02,5.512475e-09,2.533459e-11
407,8.050367e-02,5.507020e-09,2.540143e-11
408,8.028992e-02,5.501582e-09,2.546828e-11
409,8.007738e-02,5.496161e-09,2.553512e-11
410,7.986601e-02,5.490758e-09,2.560197e-11
411,7.965586e-02,5.485372e-09,2.566881e-11
412,7.944681e-02,5.480002e-09,2.573566e-11
413,7.923894e-02,5.474647e-09,2.580251e-11
414,7.903220e-02,5.469311e-09,2.593620e-11
415,7.882658e-02,5.463990e-09,2.600304e-11
416,7.862210e-02,5.458686e-09,2.606989e-11
417,7.841869e-02,5.453398e-09,2.613674e-11
418,7.821642e-02,5.448127e-09,2.620358e-11
419,7.801520e-02,5.442872e-09,2.627043e-11
420,7.781507e-02,5.437633e-09,2.633727e-11
421,7.761599e-02,5.432411e-09,2.640412e-11
422,7.741831e-02,5.427205e-09,2.647097e-11
423,7.722130e-02,5.422015e-09,2.653781e-11
424,7.702529e-02,5.416839e-09,2.660466e-11
425,7.683027e-02,5.411681e-09,2.667150e-11
426,7.663624e-02,5.406537e-09,2.673835e-11
427,7.644315e-02,5.401409e-09,2.680519e-11
428,7.625097e-02,5.396297e-09,2.687204e-11
429,7.605968e-02,5.391200e-09,2.693889e-11
430,7.586927e-02,5.386119e-09,2.707258e-11
431,7.567968e-02,5.381054e-09,2.713942e-11
432,7.549082e-02,5.376004e-09,2.720627e-11
433,7.530268e-02,5.370968e-09,2.727312e-11
434,7.511520e-02,5.365946e-09,2.733996e-11
435,7.492830e-02,5.360941e-09,2.740681e-11
436,7.474187e-02,5.355950e-09,2.747365e-11
437,7.455618e-02,5.350974e-09,2.754050e-11
438,7.437038e-02,5.346013e-09,2.760734e-11
439,7.418466e-02,5.341066e-09,2.767419e-11
440,7.399879e-02,5.336134e-09,2.774104e-11
441,7.381259e-02,5.331217e-09,2.780788e-11
442,7.362565e-02,5.326315e-09,2.794157e-11
443,7.343767e-02,5.321426e-09,2.800842e-11
444,7.324814e-02,5.316552e-09,2.807527e-11
445,7.305648e-02,5.311691e-09,2.814211e-11
446,7.286271e-02,5.306846e-09,2.820896e-11
447,7.266454e-02,5.302014e-09,2.827580e-11
448,7.246127e-02,5.297196e-09,2.840950e-11
449,7.225118e-02,5.292392e-09,2.847634e-11
450,7.203395e-02,5.287602e-09,2.854319e-11
451,7.180351e-02,5.282826e-09,2.867688e-11
452,7.155967e-02,5.278065e-09,2.881057e-11
453,7.129550e-02,5.273316e-09,2.887742e-11
454,7.100369e-02,5.268581e-09,2.907795e-11
455,7.068565e-02,5.263858e-09,2.921165e-11
456,7.038526e-02,5.259151e-09,2.947903e-11
457,7.160160e-02,5.254456e-09,3.008064e-11
458,7.812636e-02,5.249774e-09,3.068225e-11
459,7.824067e-02,5.245106e-09,3.068225e-11
460,7.823970e-02,5.240451e-09,3.068225e-11
461,7.823797e-02,5.235809e-09,3.068225e-11
462,7.823935e-02,5.231181e-09,3.068225e-11
463,7.823887e-02,5.226566e-09,3.068225e-11
464,7.823887e-02,5.221962e-09,3.068225e-11
465,7.824084e-02,5.217373e-09,3.068225e-11
466,7.824123e-02,5.212795e-09,3.068225e-11
467,7.823831e-02,5.208231e-09,3.068225e-11
468,7.824000e-02,5.203679e-09,3.068225e-11
469,7.823961e-02,5.199140e-09,3.068225e-11
470,7.823831e-02,5.194613e-09,3.068225e-11
471,7.824000e-02,5.190099e-09,3.068225e-11
472,7.824123e-02,5.185599e-09,3.068225e-11
473,7.824081e-02,5.181110e-09,3.068225e-11
474,7.824081e-02,5.176633e-09,3.068225e-11
475,7.823794e-02,5.172169e-09,3.068225e-11
476,7.823910e-02,5.167715e-09,3.068225e-11
477,7.824084e-02,5.163275e-09,3.068225e-11
478,7.824044e-02,5.158847e-09,3.068225e-11
479,7.823887e-02,5.154431e-09,3.068225e-11
480,7.824118e-02,5.150027e-09,3.068225e-11
481,7.823887e-02,5.145635e-09,3.068225e-11
482,7.824130e-02,5.141255e-09,3.068225e-11
483,7.823888e-02,5.136888e-09,3.068225e-11
484,7.823908e-02,5.132531e-09,3.068225e-11
485,7.823896e-02,5.128185e-09,3.068225e-11
486,6.394936e-02,5.123853e-09,3.135071e-11
487,5.850657e-02,5.119530e-09,3.221971e-11
488,5.904962e-02,5.115220e-09,3.235340e-11
489,5.938589e-02,5.110921e-09,3.242025e-11
490,5.958769e-02,5.106634e-09,3.248709e-11
491,5.972688e-02,5.102358e-09,3.248709e-11
492,5.984867e-02,5.098094e-09,3.248709e-11
493,5.996856e-02,5.093842e-09,3.255394e-11
494,6.004386e-02,5.089600e-09,3.255394e-11
495,6.014144e-02,5.085368e-09,3.262079e-11
496,6.022459e-02,5.081149e-09,3.262079e-11
497,6.029192e-02,5.076940e-09,3.262079e-11
498,6.036618e-02,5.072742e-09,3.268763e-11
499,6.045160e-02,5.068555e-09,3.268763e-11
500,6.050204e-02,5.064380e-09,3.268763e-11
501,6.058078e-02,5.060215e-09,3.275448e-11
502,6.066129e-02,5.056061e-09,3.275448e-11
503,6.071128e-02,5.051918e-09,3.275448e-11
504,6.078856e-02,5.047787e-09,3.282132e-11
505,6.084268e-02,5.043664e-09,3.282132e-11
506,6.091656e-02,5.039553e-09,3.282132e-11
507,6.099444e-02,5.035453e-09,3.288817e-11
508,6.104164e-02,5.031362e-09,3.288817e-11
509,6.111556e-02,5.027282e-09,3.295501e-11
510,6.115901e-02,5.023213e-09,3.295501e-11
511,6.122736e-02,5.019154e-09,3.302186e-11
512,6.126287e-02,5.015106e-09,3.302186e-11
513,6.129835e-02,5.011069e-09,3.308871e-11
514,6.134702e-02,5.007042e-09,3.315555e-11
515,6.136757e-02,5.003024e-09,3.315555e-11
516,6.138340e-02,4.999016e-09,3.322240e-11
517,6.140803e-02,4.995019e-09,3.328924e-11
518,6.140410e-02,4.991031e-09,3.335609e-11
519,6.139267e-02,4.987054e-09,3.335609e-11
520,6.137293e-02,4.983087e-09,3.342294e-11
521,6.134440e-02,4.979130e-09,3.348978e-11
522,6.131784e-02,4.975182e-09,3.355663e-11
523,6.126914e-02,4.971245e-09,3.362347e-11
524,6.121260e-02,4.967319e-09,3.369032e-11
525,6.114860e-02,4.963401e-09,3.375716e-11
526,6.107767e-02,4.959492e-09,3.382401e-11
527,6.100039e-02,4.955594e-09,3.389086e-11
528,6.091745e-02,4.951705e-09,3.395770e-11
529,6.082949e-02,4.947826e-09,3.395770e-11
530,6.073716e-02,4.943956e-09,3.402455e-11
531,6.064107e-02,4.940096e-09,3.409139e-11
532,6.054183e-02,4.936246e-09,3.415824e-11
533,6.043986e-02,4.932405e-09,3.422509e-11
534,6.033569e-02,4.928574e-09,3.429193e-11
535,6.022972e-02,4.924752e-09,3.442562e-11
536,6.012231e-02,4.920939e-09,3.449247e-11
