index,radius_AU,mass,size
182,1.742498e-01,8.679349e-09,1.102957e-11
183,1.732282e-01,8.657269e-09,1.109641e-11
184,1.722199e-01,8.635370e-09,1.116326e-11
185,1.712238e-01,8.613656e-09,1.123011e-11
186,1.702402e-01,8.592124e-09,1.129695e-11
187,1.692725e-01,8.570770e-09,1.136380e-11
188,1.683131e-01,8.549589e-09,1.143064e-11
189,1.673652e-01,8.528581e-09,1.149749e-11
190,1.664288e-01,8.507738e-09,1.156434e-11
191,1.655033e-01,8.487062e-09,1.163118e-11
192,1.645891e-01,8.466551e-09,1.169803e-11
193,1.636854e-01,8.446199e-09,1.183172e-11
194,1.627923e-01,8.426010e-09,1.189857e-11
195,1.619094e-01,8.405977e-09,1.196541e-11
196,1.610370e-01,8.386104e-09,1.203226e-11
197,1.601740e-01,8.366382e-09,1.209910e-11
198,1.593215e-01,8.346817e-09,1.216595e-11
199,1.584814e-01,8.327399e-09,1.223279e-11
200,1.576478e-01,8.308126e-09,1.229964e-11
201,1.568237e-01,8.288998e-09,1.236649e-11
202,1.560085e-01,8.270012e-09,1.243333e-11
203,1.552024e-01,8.251170e-09,1.250018e-11
204,1.544048e-01,8.232466e-09,1.256702e-11
205,1.536161e-01,8.213900e-09,1.263387e-11
206,1.528360e-01,8.195469e-09,1.276756e-11
207,1.520642e-01,8.177181e-09,1.283441e-11
208,1.513007e-01,8.159021e-09,1.290125e-11
209,1.505450e-01,8.140990e-09,1.296810e-11
210,1.497977e-01,8.123092e-09,1.303494e-11
211,1.490580e-01,8.105319e-09,1.310179e-11
212,1.483260e-01,8.087672e-09,1.316864e-11
213,1.476040e-01,8.070150e-09,1.323548e-11
214,1.468872e-01,8.052748e-09,1.330233e-11
215,1.461776e-01,8.035472e-09,1.336917e-11
216,1.454752e-01,8.018313e-09,1.343602e-11
217,1.447798e-01,8.001278e-09,1.350287e-11
218,1.440917e-01,7.984359e-09,1.356971e-11
219,1.434104e-01,7.967554e-09,1.363656e-11
220,1.427359e-01,7.950866e-09,1.370340e-11
221,1.420680e-01,7.934289e-09,1.383710e-11
222,1.414065e-01,7.917823e-09,1.390394e-11
223,1.407516e-01,7.901467e-09,1.397079e-11
224,1.401031e-01,7.885220e-09,1.403763e-11
225,1.394608e-01,7.869080e-09,1.410448e-11
226,1.388246e-01,7.853049e-09,1.417132e-11
227,1.381946e-01,7.837125e-09,1.423817e-11
228,1.375705e-01,7.821306e-09,1.430502e-11
229,1.369543e-01,7.805586e-09,1.437186e-11
230,1.363421e-01,7.789968e-09,1.443871e-11
231,1.357355e-01,7.774455e-09,1.450555e-11
232,1.351347e-01,7.759037e-09,1.457240e-11
233,1.345393e-01,7.743719e-09,1.463925e-11
234,1.339495e-01,7.728497e-09,1.470609e-11
235,1.333650e-01,7.713371e-09,1.477294e-11
236,1.327859e-01,7.698342e-09,1.483978e-11
237,1.322120e-01,7.683406e-09,1.490663e-11
238,1.316432e-01,7.668568e-09,1.504032e-11
239,1.310797e-01,7.653819e-09,1.510717e-11
240,1.305211e-01,7.639160e-09,1.517401e-11
241,1.299676e-01,7.624593e-09,1.524086e-11
242,1.294189e-01,7.610113e-09,1.530770e-11
243,1.288750e-01,7.595721e-09,1.537455e-11
244,1.283359e-01,7.581418e-09,1.544140e-11
245,1.278015e-01,7.567200e-09,1.550824e-11
246,1.272717e-01,7.553067e-09,1.557509e-11
247,1.267465e-01,7.539022e-09,1.564193e-11
248,1.262272e-01,7.525059e-09,1.570878e-11
249,1.257110e-01,7.511179e-09,1.577563e-11
250,1.251993e-01,7.497380e-09,1.584247e-11
251,1.246917e-01,7.483662e-09,1.590932e-11
252,1.241885e-01,7.470027e-09,1.597616e-11
253,1.236896e-01,7.456469e-09,1.604301e-11
254,1.231947e-01,7.442989e-09,1.610985e-11
255,1.227040e-01,7.429588e-09,1.617670e-11
256,1.222174e-01,7.416262e-09,1.624355e-11
257,1.217347e-01,7.403016e-09,1.631039e-11
258,1.212560e-01,7.389845e-09,1.637724e-11
259,1.207812e-01,7.376750e-09,1.651093e-11
260,1.203103e-01,7.363725e-09,1.657778e-11
261,1.198432e-01,7.350776e-09,1.664462e-11
262,1.193798e-01,7.337900e-09,1.671147e-11
263,1.189201e-01,7.325094e-09,1.677831e-11
264,1.184642e-01,7.312360e-09,1.684516e-11
265,1.180118e-01,7.299697e-09,1.691201e-11
266,1.175630e-01,7.287103e-09,1.697885e-11
267,1.171177e-01,7.274578e-09,1.704570e-11
268,1.166759e-01,7.262126e-09,1.711254e-11
269,1.162376e-01,7.249738e-09,1.717939e-11
270,1.158039e-01,7.237418e-09,1.724623e-11
271,1.153723e-01,7.225163e-09,1.731308e-11
272,1.149441e-01,7.212975e-09,1.737993e-11
273,1.145192e-01,7.200854e-09,1.744677e-11
274,1.140976e-01,7.188796e-09,1.751362e-11
275,1.136791e-01,7.176802e-09,1.758046e-11
276,1.132638e-01,7.164873e-09,1.764731e-11
277,1.128517e-01,7.153004e-09,1.771416e-11
278,1.124426e-01,7.141202e-09,1.778100e-11
279,1.120366e-01,7.129460e-09,1.784785e-11
280,1.116336e-01,7.117779e-09,1.791469e-11
281,1.112337e-01,7.106158e-09,1.798154e-11
282,1.108367e-01,7.094597e-09,1.804839e-11
283,1.104426e-01,7.083098e-09,1.818208e-11
284,1.100514e-01,7.071656e-09,1.824892e-11
285,1.096630e-01,7.060273e-09,1.831577e-11
286,1.092775e-01,7.048948e-09,1.838261e-11
287,1.088948e-01,7.037680e-09,1.844946e-11
288,1.085148e-01,7.026471e-09,1.851631e-11
289,1.081375e-01,7.015320e-09,1.858315e-11
290,1.077630e-01,7.004220e-09,1.865000e-11
291,1.073912e-01,6.993178e-09,1.871684e-11
292,1.070219e-01,6.982191e-09,1.878369e-11
293,1.066553e-01,6.971258e-09,1.885054e-11
294,1.062913e-01,6.960380e-09,1.891738e-11
295,1.059298e-01,6.949556e-09,1.898423e-11
296,1.055709e-01,6.938784e-09,1.905107e-11
297,1.052153e-01,6.928065e-09,1.911792e-11
298,1.048614e-01,6.917398e-09,1.918477e-11
299,1.045099e-01,6.906787e-09,1.925161e-11
300,1.041608e-01,6.896223e-09,1.931846e-11
301,1.038142e-01,6.885711e-09,1.938530e-11
302,1.034699e-01,6.875249e-09,1.945215e-11
303,1.031279e-01,6.864838e-09,1.951899e-11
304,1.027883e-01,6.854476e-09,1.958584e-11
305,1.024509e-01,6.844165e-09,1.965269e-11
306,1.021159e-01,6.833901e-09,1.971953e-11
307,1.017831e-01,6.823687e-09,1.978638e-11
308,1.014525e-01,6.813521e-09,1.985322e-11
309,1.011241e-01,6.803403e-09,1.992007e-11
310,1.007979e-01,6.793333e-09,1.998692e-11
311,1.004739e-01,6.783306e-09,2.005376e-11
312,1.001519e-01,6.773330e-09,2.018745e-11
313,9.983216e-02,6.763397e-09,2.025430e-11
314,9.951447e-02,6.753511e-09,2.032114e-11
315,9.919884e-02,6.743672e-09,2.038799e-11
316,9.888530e-02,6.733876e-09,2.045484e-11
317,9.857376e-02,6.724126e-09,2.052168e-11
318,9.826425e-02,6.714419e-09,2.058853e-11
319,9.795673e-02,6.704758e-09,2.065537e-11
320,9.765114e-02,6.695143e-09,2.072222e-11
321,9.734758e-02,6.685566e-09,2.078907e-11
322,9.704591e-02,6.676034e-09,2.085591e-11
323,9.674614e-02,6.666545e-09,2.092276e-11
324,9.644827e-02,6.657098e-09,2.098960e-11
325,9.615230e-02,6.647693e-09,2.105645e-11
326,9.585818e-02,6.638331e-09,2.112330e-11
327,9.556592e-02,6.629009e-09,2.119014e-11
328,9.527544e-02,6.619729e-09,2.125699e-11
329,9.498744e-02,6.610491e-09,2.132383e-11
330,9.470060e-02,6.601292e-09,2.139068e-11
331,9.441555e-02,6.592133e-09,2.145752e-11
332,9.413223e-02,6.583013e-09,2.152437e-11
333,9.385063e-02,6.573934e-09,2.159122e-11
334,9.357079e-02,6.564893e-09,2.165806e-11
335,9.329263e-02,6.555891e-09,2.172491e-11
336,9.301616e-02,6.546929e-09,2.179175e-11
337,9.274140e-02,6.538004e-09,2.185860e-11
338,9.246828e-02,6.529118e-09,2.192545e-11
339,9.219679e-02,6.520270e-09,2.199229e-11
340,9.192694e-02,6.511461e-09,2.205914e-11
341,9.165870e-02,6.502689e-09,2.212598e-11
342,9.139211e-02,6.493950e-09,2.219283e-11
343,9.112702e-02,6.485251e-09,2.225968e-11
344,9.086354e-02,6.476587e-09,2.232652e-11
345,9.060161e-02,6.467960e-09,2.239337e-11
346,9.034124e-02,6.459369e-09,2.246021e-11
347,9.008237e-02,6.450814e-09,2.252706e-11
348,8.982504e-02,6.442294e-09,2.266075e-11
349,8.956919e-02,6.433810e-09,2.272760e-11
350,8.931486e-02,6.425361e-09,2.279444e-11
351,8.906199e-02,6.416946e-09,2.286129e-11
352,8.881059e-02,6.408566e-09,2.292813e-11
353,8.856060e-02,6.400218e-09,2.299498e-11
354,8.831206e-02,6.391906e-09,2.306183e-11
355,8.806496e-02,6.383627e-09,2.312867e-11
356,8.781925e-02,6.375381e-09,2.319552e-11
357,8.757495e-02,6.367169e-09,2.326236e-11
358,8.733205e-02,6.358990e-09,2.332921e-11
359,8.709051e-02,6.350843e-09,2.339605e-11
360,8.685033e-02,6.342731e-09,2.346290e-11
361,8.661149e-02,6.334650e-09,2.352975e-11
362,8.637402e-02,6.326601e-09,2.359659e-11
363,8.613791e-02,6.318582e-09,2.366344e-11
364,8.590300e-02,6.310597e-09,2.373028e-11
365,8.566946e-02,6.302642e-09,2.379713e-11
366,8.543722e-02,6.294719e-09,2.386398e-11
367,8.520626e-02,6.286826e-09,2.393082e-11
368,8.497657e-02,6.278965e-09,2.399767e-11
369,8.474861e-02,6.271134e-09,2.406451e-11
370,8.452143e-02,6.263334e-09,2.413136e-11
371,8.429549e-02,6.255564e-09,2.419821e-11
372,8.407082e-02,6.247821e-09,2.426505e-11
373,8.384733e-02,6.240111e-09,2.433190e-11
374,8.362506e-02,6.232427e-09,2.439874e-11
375,8.340397e-02,6.224774e-09,2.446559e-11
376,8.318410e-02,6.217149e-09,2.453243e-11
377,8.296540e-02,6.209552e-09,2.459928e-11
378,8.274787e-02,6.201983e-09,2.466613e-11
379,8.253149e-02,6.194442e-09,2.473297e-11
380,8.231627e-02,6.186928e-09,2.479982e-11
381,8.210221e-02,6.179442e-09,2.486666e-11
382,8.188926e-02,6.171982e-09,2.493351e-11
383,8.167746e-02,6.164546e-09,2.500036e-11
384,8.146674e-02,6.157134e-09,2.506720e-11
385,8.125712e-02,6.149748e-09,2.513405e-11
386,8.104863e-02,6.142384e-09,2.520089e-11
387,8.084120e-02,6.135042e-09,2.526774e-11
388,8.063488e-02,6.127721e-09,2.533459e-11
389,8.042960e-02,6.120419e-09,2.540143e-11
390,8.022541e-02,6.113134e-09,2.546828e-11
391,8.002227e-02,6.105867e-09,2.553512e-11
392,7.982017e-02,6.098610e-09,2.566881e-11
393,7.961913e-02,6.091361e-09,2.573566e-11
394,7.941906e-02,6.084119e-09,2.580251e-11
395,7.922007e-02,6.076877e-09,2.586935e-11
396,7.902205e-02,6.069631e-09,2.593620e-11
397,7.882507e-02,6.062373e-09,2.600304e-11
398,7.862906e-02,6.055096e-09,2.606989e-11
399,7.843405e-02,6.047790e-09,2.613674e-11
400,7.824004e-02,6.040443e-09,2.620358e-11
401,7.804698e-02,6.033042e-09,2.627043e-11
402,7.785492e-02,6.025572e-09,2.633727e-11
403,7.766380e-02,6.018006e-09,2.640412e-11
404,7.747365e-02,6.010327e-09,2.647097e-11
405,7.728443e-02,6.002502e-09,2.653781e-11
406,7.709613e-02,5.994500e-09,2.660466e-11
407,7.690878e-02,5.986287e-09,2.667150e-11
408,7.672236e-02,5.977822e-09,2.673835e-11
409,7.653685e-02,5.969050e-09,2.680519e-11
410,7.635227e-02,5.959953e-09,2.687204e-11
411,7.616858e-02,5.950501e-09,2.693889e-11
412,7.598579e-02,5.940676e-09,2.700573e-11
413,7.580392e-02,5.930593e-09,2.707258e-11
414,7.562292e-02,5.920397e-09,2.713942e-11
415,7.544275e-02,5.910441e-09,2.720627e-11
416,7.526351e-02,5.901209e-09,2.727312e-11
417,7.508511e-02,5.893273e-09,2.733996e-11
418,7.490760e-02,5.887136e-09,2.740681e-11
419,7.473126e-02,1.176414e-08,2.747365e-11
420,7.455546e-02,2.940907e-08,2.754050e-11
421,7.438051e-02,4.707302e-08,2.760734e-11
422,7.420642e-02,7.066276e-08,2.767419e-11
423,7.403315e-02,8.246585e-08,2.774104e-11
424,7.386076e-02,5.898291e-09,2.780788e-11
425,7.368917e-02,5.890774e-09,2.787473e-11
426,7.351844e-02,5.875744e-09,2.794157e-11
427,7.334854e-02,5.850671e-09,2.800842e-11
428,7.317951e-02,5.820724e-09,2.807527e-11
429,7.301130e-02,5.795315e-09,2.814211e-11
430,7.284396e-02,5.776874e-09,2.820896e-11
431,7.267749e-02,5.763606e-09,2.827580e-11
432,7.251190e-02,5.753879e-09,2.834265e-11
433,7.234721e-02,5.746232e-09,2.840950e-11
434,7.218348e-02,5.739974e-09,2.847634e-11
435,7.202065e-02,5.734661e-09,2.854319e-11
436,7.185883e-02,5.729947e-09,2.861003e-11
437,7.169807e-02,5.725542e-09,2.867688e-11
438,7.153839e-02,1.143866e-08,2.874372e-11
439,7.137993e-02,5.713260e-09,2.881057e-11
440,7.122275e-02,5.709178e-09,2.887742e-11
441,7.106700e-02,5.705012e-09,2.894426e-11
442,7.091282e-02,5.700742e-09,2.907795e-11
443,7.076044e-02,5.696347e-09,2.914480e-11
444,7.061003e-02,1.137900e-08,2.921165e-11
445,7.046241e-02,5.682408e-09,2.927849e-11
446,7.031715e-02,5.677525e-09,2.934534e-11
447,7.017562e-02,5.672538e-09,2.941218e-11
448,7.003820e-02,5.667459e-09,2.947903e-11
449,6.991229e-02,5.662302e-09,2.954588e-11
450,6.978879e-02,5.657076e-09,2.961272e-11
451,6.967443e-02,5.651795e-09,2.967957e-11
452,6.957168e-02,5.646468e-09,2.974641e-11
453,6.948368e-02,5.641105e-09,2.988010e-11
454,6.941772e-02,5.635713e-09,2.994695e-11
455,6.939782e-02,5.630298e-09,3.001380e-11
456,6.939802e-02,5.624868e-09,3.008064e-11
457,6.943965e-02,5.619428e-09,3.021433e-11
458,6.955940e-02,5.613981e-09,3.028118e-11
459,6.969934e-02,5.608534e-09,3.034803e-11
460,6.986676e-02,5.603088e-09,3.041487e-11
461,7.003742e-02,5.597645e-09,3.048172e-11
462,7.018433e-02,5.592209e-09,3.054856e-11
463,7.029893e-02,5.586780e-09,3.061541e-11
464,7.038512e-02,5.581362e-09,3.061541e-11
465,7.045569e-02,5.575953e-09,3.068225e-11
466,7.047139e-02,5.570555e-09,3.068225e-11
467,7.051357e-02,5.565170e-09,3.074910e-11
468,7.054913e-02,5.559796e-09,3.074910e-11
469,7.051154e-02,5.554438e-09,3.074910e-11
470,7.052883e-02,5.549092e-09,3.074910e-11
471,7.054634e-02,5.543760e-09,3.081595e-11
472,7.056462e-02,5.538443e-09,3.081595e-11
473,7.046337e-02,5.533141e-09,3.081595e-11
474,7.044835e-02,5.527854e-09,3.088279e-11
475,7.027656e-02,5.522581e-09,3.088279e-11
476,7.015124e-02,5.517322e-09,3.094964e-11
477,6.965568e-02,5.512078e-09,3.101648e-11
478,6.840667e-02,5.506850e-09,3.115018e-11
479,6.618019e-02,5.501635e-09,3.128387e-11
480,6.388474e-02,5.496437e-09,3.148441e-11
481,6.253855e-02,5.491252e-09,3.168494e-11
482,6.206946e-02,5.486083e-09,3.181863e-11
483,6.199781e-02,5.480929e-09,3.195233e-11
484,6.198933e-02,5.475790e-09,3.201917e-11
485,6.208719e-02,5.470666e-09,3.208602e-11
486,6.215884e-02,5.465555e-09,3.215286e-11
487,6.223399e-02,1.091584e-08,3.221971e-11
488,6.230515e-02,5.450310e-09,3.228656e-11
489,6.237401e-02,5.445258e-09,3.235340e-11
490,6.243246e-02,5.440220e-09,3.242025e-11
491,6.247875e-02,5.435197e-09,3.248709e-11
492,6.251328e-02,5.430187e-09,3.248709e-11
493,6.253630e-02,5.425193e-09,3.255394e-11
494,6.254788e-02,5.420212e-09,3.262079e-11
495,6.254809e-02,5.415245e-09,3.268763e-11
496,6.255148e-02,5.410291e-09,3.275448e-11
497,6.252665e-02,5.405351e-09,3.282132e-11
498,6.249118e-02,5.400427e-09,3.288817e-11
499,6.244563e-02,5.395514e-09,3.295501e-11
500,6.239067e-02,5.390616e-09,3.302186e-11
501,6.232708e-02,5.385731e-09,3.308871e-11
502,6.225568e-02,5.380860e-09,3.315555e-11
503,6.217731e-02,5.376003e-09,3.315555e-11
504,6.209281e-02,5.371160e-09,3.322240e-11
505,6.200300e-02,5.366331e-09,3.328924e-11
506,6.190864e-02,5.361513e-09,3.335609e-11
507,6.181047e-02,5.356709e-09,3.342294e-11
508,6.170902e-02,5.351919e-09,3.348978e-11
509,6.160492e-02,5.347140e-09,3.355663e-11
510,6.149864e-02,5.342376e-09,3.362347e-11
511,6.139062e-02,5.337624e-09,3.369032e-11
512,6.128119e-02,5.332886e-09,3.375716e-11
513,6.117069e-02,5.328160e-09,3.382401e-11
514,6.105935e-02,5.323448e-09,3.389086e-11
515,6.094741e-02,5.318749e-09,3.395770e-11
516,6.083505e-02,5.314061e-09,3.402455e-11
517,6.072241e-02,5.309387e-09,3.409139e-11
518,6.060964e-02,5.304724e-09,3.415824e-11
519,6.049678e-02,5.300075e-09,3.422509e-11
520,6.038397e-02,5.295437e-09,3.429193e-11
521,6.027127e-02,5.290813e-09,3.435878e-11
522,6.015872e-02,5.286201e-09,3.442562e-11
523,6.004639e-02,5.281601e-09,3.449247e-11
524,5.993430e-02,5.277013e-09,3.455932e-11
525,5.982249e-02,5.272439e-09,3.469301e-11
526,5.971099e-02,5.267876e-09,3.475985e-11
527,5.959981e-02,5.263325e-09,3.482670e-11
528,5.948899e-02,5.258785e-09,3.489354e-11
529,5.937848e-02,5.254259e-09,3.496039e-11
530,5.926834e-02,5.249742e-09,3.502724e-11
531,5.915857e-02,5.245239e-09,3.509408e-11
532,5.904918e-02,5.240748e-09,3.516093e-11
533,5.894016e-02,5.236268e-09,3.522777e-11
534,5.883153e-02,5.231800e-09,3.529462e-11
535,5.872327e-02,5.227345e-09,3.536147e-11
536,5.861541e-02,5.222901e-09,3.542831e-11
