# Generated by Dust Drift Simulation (Date: Jan 23 2026 08:54:11)
# Time: 3.503402e+03 years
#--------------------------------------------------------------------------
# Radius_AU       GasSurfDensity  GasPressure     GasPressureDeriv
#--------------------------------------------------------------------------
1.000000e+00    3.32643e-06     6.635275e-08      -7.625982e-08
1.049049e+00    3.24803e-06     5.887196e-08      -1.410467e-07
1.098098e+00    3.17466e-06     5.251634e-08      -1.202301e-07
1.147147e+00    3.10579e-06     4.707761e-08      -1.032005e-07
1.196196e+00    3.04099e-06     4.239257e-08      -8.915134e-08
1.245245e+00    2.97983e-06     3.833203e-08      -7.747164e-08
1.294294e+00    2.92196e-06     3.479275e-08      -6.769315e-08
1.343343e+00    2.86706e-06     3.169147e-08      -5.945308e-08
1.392392e+00    2.81481e-06     2.896052e-08      -5.246759e-08
1.441441e+00    2.76496e-06     2.654449e-08      -4.651255e-08
1.490490e+00    2.71724e-06     2.439772e-08      -4.140987e-08
1.539540e+00    2.67142e-06     2.248226e-08      -3.701558e-08
1.588589e+00    2.62729e-06     2.076657e-08      -3.321385e-08
1.637638e+00    2.58464e-06     1.922405e-08      -2.991106e-08
1.686687e+00    2.5433e-06      1.783235e-08      -2.702922e-08
1.735736e+00    2.50309e-06     1.657253e-08      -2.450413e-08
1.784785e+00    2.46386e-06     1.542854e-08      -2.228213e-08
1.833834e+00    2.4255e-06      1.438670e-08      -2.031804e-08
1.882883e+00    2.3879e-06      1.343538e-08      -1.857346e-08
1.931932e+00    2.35101e-06     1.256468e-08      -1.701548e-08
1.980981e+00    2.31482e-06     1.176619e-08      -1.561575e-08
2.030030e+00    2.27935e-06     1.103280e-08      -1.434971e-08
2.079079e+00    2.24471e-06     1.035851e-08      -1.319613e-08
2.128128e+00    2.21105e-06     9.738288e-09      -1.213682e-08
2.177177e+00    2.1786e-06      9.167914e-09      -1.115641e-08
2.226226e+00    2.14766e-06     8.643865e-09      -1.024237e-08
2.275275e+00    2.11859e-06     8.163158e-09      -9.385023e-09
2.324324e+00    2.09176e-06     7.723213e-09      -8.577633e-09
2.373373e+00    2.06759e-06     7.321708e-09      -7.816442e-09
2.422422e+00    2.04647e-06     6.956434e-09      -7.100676e-09
2.471471e+00    2.02874e-06     6.625146e-09      -6.432374e-09
2.520521e+00    2.01461e-06     6.325431e-09      -5.816103e-09
