# Generated by Dust Drift Simulation (Date: Jan 23 2026 08:54:11)
# Time: 1.550165e+04 years
#--------------------------------------------------------------------------
# Radius_AU       GasSurfDensity  GasPressure     GasPressureDeriv
#--------------------------------------------------------------------------
1.000000e+00    3.30366e-06     6.589847e-08      -7.592592e-08
1.049049e+00    3.22479e-06     5.845073e-08      -1.405680e-07
1.098098e+00    3.15003e-06     5.210902e-08      -1.200858e-07
1.147147e+00    3.07894e-06     4.667054e-08      -1.032975e-07
1.196196e+00    3.01108e-06     4.197573e-08      -8.942746e-08
1.245245e+00    2.94608e-06     3.789788e-08      -7.788397e-08
1.294294e+00    2.88356e-06     3.433546e-08      -6.821058e-08
1.343343e+00    2.82319e-06     3.120655e-08      -6.005192e-08
1.392392e+00    2.76466e-06     2.844449e-08      -5.312865e-08
1.441441e+00    2.70769e-06     2.599473e-08      -4.721932e-08
1.490490e+00    2.65204e-06     2.381236e-08      -4.214725e-08
1.539540e+00    2.5975e-06      2.186016e-08      -3.776904e-08
1.588589e+00    2.54388e-06     2.010729e-08      -3.396894e-08
1.637638e+00    2.49104e-06     1.852788e-08      -3.065299e-08
1.686687e+00    2.43889e-06     1.710029e-08      -2.774288e-08
1.735736e+00    2.38737e-06     1.580635e-08      -2.517407e-08
1.784785e+00    2.33646e-06     1.463076e-08      -2.289280e-08
1.833834e+00    2.28623e-06     1.356061e-08      -2.085411e-08
1.882883e+00    2.23676e-06     1.258501e-08      -1.902022e-08
1.931932e+00    2.18824e-06     1.169476e-08      -1.735930e-08
1.980981e+00    2.14088e-06     1.088210e-08      -1.584452e-08
2.030030e+00    2.09499e-06     1.014045e-08      -1.445327e-08
2.079079e+00    2.05092e-06     9.464259e-09      -1.316656e-08
2.128128e+00    2.0091e-06      8.848832e-09      -1.196860e-08
2.177177e+00    1.97002e-06     8.290162e-09      -1.084640e-08
2.226226e+00    1.93423e-06     7.784820e-09      -9.789584e-09
2.275275e+00    1.90231e-06     7.329823e-09      -8.790151e-09
2.324324e+00    1.8749e-06      6.922523e-09      -7.842430e-09
2.373373e+00    1.85263e-06     6.560495e-09      -6.943016e-09
2.422422e+00    1.83613e-06     6.241426e-09      -6.090794e-09
2.471471e+00    1.82598e-06     5.963000e-09      -5.286962e-09
2.520521e+00    1.82267e-06     5.722786e-09      -4.535152e-09
2.569570e+00    1.82655e-06     5.518110e-09      -3.841403e-09
2.618619e+00    1.83776e-06     5.345951e-09      -3.214073e-09
2.667668e+00    1.85619e-06     5.202816e-09      -2.663702e-09
2.716717e+00    1.88135e-06     5.084647e-09      -2.202466e-09
2.765766e+00    1.91236e-06     4.986758e-09      -1.843303e-09
2.814815e+00    1.94785e-06     4.903823e-09      -1.598499e-09
2.863864e+00    1.98594e-06     4.829948e-09      -1.477667e-09
2.912913e+00    2.02432e-06     4.758866e-09      -1.485137e-09
2.961962e+00    2.06025e-06     4.684259e-09      -1.616990e-09
3.011011e+00    2.09086e-06     4.600243e-09      -1.858286e-09
3.060060e+00    2.1134e-06      4.501965e-09      -2.181382e-09
3.109109e+00    2.12562e-06     4.386253e-09      -2.546498e-09
3.158158e+00    2.12617e-06     4.252158e-09      -2.905580e-09
3.207207e+00    2.11489e-06     4.101221e-09      -3.209691e-09
3.256256e+00    2.09293e-06     3.937294e-09      -3.418680e-09
3.305305e+00    2.06256e-06     3.765855e-09      -3.510174e-09
3.354354e+00    2.0267e-06      3.592953e-09      -3.484139e-09
