# Generated by Dust Drift Simulation (Date: Jan 23 2026 08:54:11)
# Time: 6.002735e+03 years
#--------------------------------------------------------------------------
# Radius_AU       GasSurfDensity  GasPressure     GasPressureDeriv
#--------------------------------------------------------------------------
1.000000e+00    3.32358e-06     6.629589e-08      -7.621795e-08
1.049049e+00    3.24512e-06     5.881924e-08      -1.409876e-07
1.098098e+00    3.17157e-06     5.246527e-08      -1.202163e-07
1.147147e+00    3.1024e-06      4.702624e-08      -1.032228e-07
1.196196e+00    3.03717e-06     4.233931e-08      -8.920384e-08
1.245245e+00    2.97544e-06     3.827552e-08      -7.755038e-08
1.294294e+00    2.91684e-06     3.473177e-08      -6.779522e-08
1.343343e+00    2.86104e-06     3.162493e-08      -5.957626e-08
1.392392e+00    2.80771e-06     2.888745e-08      -5.261014e-08
1.441441e+00    2.75657e-06     2.646398e-08      -4.667303e-08
1.490490e+00    2.70735e-06     2.430891e-08      -4.158692e-08
1.539540e+00    2.65979e-06     2.238438e-08      -3.720772e-08
1.588589e+00    2.61367e-06     2.065891e-08      -3.341930e-08
1.637638e+00    2.56877e-06     1.910601e-08      -3.012750e-08
1.686687e+00    2.52492e-06     1.770346e-08      -2.725372e-08
1.735736e+00    2.48193e-06     1.643247e-08      -2.473299e-08
1.784785e+00    2.43969e-06     1.527720e-08      -2.251092e-08
1.833834e+00    2.3981e-06      1.422420e-08      -2.054156e-08
1.882883e+00    2.35711e-06     1.326211e-08      -1.878591e-08
1.931932e+00    2.31671e-06     1.238133e-08      -1.721059e-08
1.980981e+00    2.27696e-06     1.157378e-08      -1.578701e-08
2.030030e+00    2.238e-06       1.083266e-08      -1.449064e-08
2.079079e+00    2.20001e-06     1.015228e-08      -1.330057e-08
2.128128e+00    2.16328e-06     9.527899e-09      -1.219917e-08
2.177177e+00    2.12814e-06     8.955564e-09      -1.117187e-08
2.226226e+00    2.09501e-06     8.431960e-09      -1.020708e-08
2.275275e+00    2.06437e-06     7.954268e-09      -9.296165e-09
2.324324e+00    2.03673e-06     7.520024e-09      -8.433376e-09
2.373373e+00    2.0126e-06      7.126970e-09      -7.615905e-09
2.422422e+00    1.99249e-06     6.772918e-09      -6.843838e-09
2.471471e+00    1.97682e-06     6.455603e-09      -6.120034e-09
2.520521e+00    1.96592e-06     6.172554e-09      -5.449976e-09
2.569570e+00    1.9599e-06      5.920970e-09      -4.841285e-09
2.618619e+00    1.95866e-06     5.697633e-09      -4.303024e-09
2.667668e+00    1.9618e-06      5.498852e-09      -3.844768e-09
2.716717e+00    1.96861e-06     5.320469e-09      -3.475162e-09
2.765766e+00    1.97801e-06     5.157945e-09      -3.200190e-09
2.814815e+00    1.98864e-06     5.006536e-09      -3.021221e-09
2.863864e+00    1.99895e-06     4.861569e-09      -2.933165e-09
2.912913e+00    2.00727e-06     4.718798e-09      -2.923263e-09
2.961962e+00    2.01211e-06     4.574802e-09      -2.971105e-09
3.011011e+00    2.01228e-06     4.427339e-09      -3.050431e-09
3.060060e+00    2.00712e-06     4.275561e-09      -3.132785e-09
3.109109e+00    1.9966e-06      4.120018e-09      -3.192388e-09
3.158158e+00    1.98128e-06     3.962394e-09      -3.210822e-09
3.207207e+00    1.96216e-06     3.805043e-09      -3.179880e-09
3.256256e+00    1.94046e-06     3.650454e-09      -3.101509e-09
3.305305e+00    1.91738e-06     3.500791e-09      -2.985063e-09
3.354354e+00    1.89396e-06     3.357625e-09      -2.843272e-09
3.403403e+00    1.87092e-06     3.221871e-09      -2.688614e-09
3.452452e+00    1.84875e-06     3.093877e-09      -2.531020e-09
