# Generated by Dust Drift Simulation (Date: Jan 23 2026 08:54:11)
# Time: 1.004068e+03 years
#--------------------------------------------------------------------------
# Radius_AU       GasSurfDensity  GasPressure     GasPressureDeriv
#--------------------------------------------------------------------------
1.000000e+00    3.32884e-06     6.640076e-08      -7.631053e-08
1.049049e+00    3.2504e-06      5.891498e-08      -1.411298e-07
1.098098e+00    3.17706e-06     5.255619e-08      -1.202739e-07
1.147147e+00    3.10835e-06     4.711635e-08      -1.032035e-07
1.196196e+00    3.04382e-06     4.243213e-08      -8.911829e-08
1.245245e+00    2.98309e-06     3.837401e-08      -7.740942e-08
1.294294e+00    2.9258e-06      3.483841e-08      -6.760755e-08
1.343343e+00    2.87161e-06     3.174184e-08      -5.934777e-08
1.392392e+00    2.82025e-06     2.901651e-08      -5.234428e-08
1.441441e+00    2.77146e-06     2.660697e-08      -4.637164e-08
1.490490e+00    2.72501e-06     2.446754e-08      -4.125104e-08
1.539540e+00    2.68069e-06     2.256032e-08      -3.683824e-08
1.588589e+00    2.63832e-06     2.085378e-08      -3.301753e-08
1.637638e+00    2.59773e-06     1.932136e-08      -2.969563e-08
1.686687e+00    2.55875e-06     1.794069e-08      -2.679517e-08
1.735736e+00    2.52125e-06     1.669281e-08      -2.425274e-08
1.784785e+00    2.4851e-06      1.556154e-08      -2.201576e-08
1.833834e+00    2.45018e-06     1.453310e-08      -2.004032e-08
1.882883e+00    2.41638e-06     1.359563e-08      -1.828949e-08
1.931932e+00    2.38362e-06     1.273894e-08      -1.673196e-08
1.980981e+00    2.35181e-06     1.195425e-08      -1.534097e-08
2.030030e+00    2.32092e-06     1.123402e-08      -1.409347e-08
2.079079e+00    2.29091e-06     1.057171e-08      -1.296953e-08
2.128128e+00    2.26178e-06     9.961731e-09      -1.195183e-08
2.177177e+00    2.23358e-06     9.399260e-09      -1.102540e-08
2.226226e+00    2.20637e-06     8.880160e-09      -1.017744e-08
2.275275e+00    2.18028e-06     8.400873e-09      -9.397272e-09
2.324324e+00    2.15543e-06     7.958306e-09      -8.676433e-09
2.373373e+00    2.13198e-06     7.549731e-09      -8.008684e-09
2.422422e+00    2.11009e-06     7.172669e-09      -7.390046e-09
2.471471e+00    2.08987e-06     6.824782e-09      -6.818655e-09
2.520521e+00    2.07141e-06     6.503772e-09      -6.294489e-09
2.569570e+00    2.05468e-06     6.207304e-09      -5.818687e-09
