# Generated by Dust Drift Simulation (Date: Jan 23 2026 08:54:11)
# Time: 9.000491e+03 years
#--------------------------------------------------------------------------
# Radius_AU       GasSurfDensity  GasPressure     GasPressureDeriv
#--------------------------------------------------------------------------
1.000000e+00    3.31911e-06     6.620662e-08      -7.615610e-08
1.049049e+00    3.24053e-06     5.873610e-08      -1.409038e-07
1.098098e+00    3.16667e-06     5.238423e-08      -1.202035e-07
1.147147e+00    3.097e-06       4.694437e-08      -1.032625e-07
1.196196e+00    3.03107e-06     4.225437e-08      -8.928437e-08
1.245245e+00    2.96846e-06     3.818574e-08      -7.766380e-08
1.294294e+00    2.90877e-06     3.463570e-08      -6.793593e-08
1.343343e+00    2.85167e-06     3.152135e-08      -5.974000e-08
1.392392e+00    2.79681e-06     2.877532e-08      -5.279331e-08
1.441441e+00    2.74391e-06     2.634243e-08      -4.687230e-08
1.490490e+00    2.69268e-06     2.417724e-08      -4.179893e-08
1.539540e+00    2.64287e-06     2.224203e-08      -3.742891e-08
1.588589e+00    2.59426e-06     2.050553e-08      -3.364580e-08
1.637638e+00    2.54665e-06     1.894145e-08      -3.035505e-08
1.686687e+00    2.49986e-06     1.752776e-08      -2.747771e-08
1.735736e+00    2.45376e-06     1.624593e-08      -2.494850e-08
1.784785e+00    2.40826e-06     1.508036e-08      -2.271280e-08
1.833834e+00    2.36331e-06     1.401785e-08      -2.072465e-08
1.882883e+00    2.31893e-06     1.304731e-08      -1.894513e-08
1.931932e+00    2.27517e-06     1.215937e-08      -1.734119e-08
1.980981e+00    2.23218e-06     1.134617e-08      -1.588473e-08
2.030030e+00    2.19016e-06     1.060111e-08      -1.455189e-08
2.079079e+00    2.14939e-06     9.918658e-09      -1.332254e-08
2.128128e+00    2.11022e-06     9.294193e-09      -1.217987e-08
2.177177e+00    2.07307e-06     8.723835e-09      -1.111018e-08
2.226226e+00    2.03845e-06     8.204306e-09      -1.010262e-08
2.275275e+00    2.00689e-06     7.732788e-09      -9.149145e-09
2.324324e+00    1.97897e-06     7.306792e-09      -8.244421e-09
2.373373e+00    1.95529e-06     6.924026e-09      -7.385800e-09
2.422422e+00    1.9364e-06      6.582259e-09      -6.573306e-09
2.471471e+00    1.9228e-06      6.279197e-09      -5.809582e-09
2.520521e+00    1.91489e-06     6.012350e-09      -5.099858e-09
2.569570e+00    1.91288e-06     5.778910e-09      -4.451678e-09
2.618619e+00    1.91673e-06     5.575649e-09      -3.874469e-09
2.667668e+00    1.92612e-06     5.398832e-09      -3.378939e-09
2.716717e+00    1.94038e-06     5.244182e-09      -2.975967e-09
2.765766e+00    1.95843e-06     5.106896e-09      -2.675102e-09
2.814815e+00    1.9788e-06      4.981759e-09      -2.482606e-09
2.863864e+00    1.99968e-06     4.863357e-09      -2.399193e-09
2.912913e+00    2.01902e-06     4.746403e-09      -2.417805e-09
2.961962e+00    2.0347e-06      4.626175e-09      -2.522029e-09
3.011011e+00    2.04484e-06     4.498997e-09      -2.685955e-09
3.060060e+00    2.04802e-06     4.362688e-09      -2.876221e-09
3.109109e+00    2.04352e-06     4.216845e-09      -3.056538e-09
3.158158e+00    2.03151e-06     4.062847e-09      -3.194046e-09
3.207207e+00    2.01294e-06     3.903515e-09      -3.265765e-09
3.256256e+00    1.98938e-06     3.742482e-09      -3.262766e-09
3.305305e+00    1.96265e-06     3.583444e-09      -3.190293e-09
3.354354e+00    1.93451e-06     3.429520e-09      -3.063831e-09
3.403403e+00    1.90635e-06     3.282888e-09      -2.903073e-09
3.452452e+00    1.87914e-06     3.144734e-09      -2.726352e-09
3.501502e+00    1.85344e-06     3.015438e-09      -2.547876e-09
3.550551e+00    1.82949e-06     2.894792e-09      -2.376566e-09
3.599600e+00    1.80731e-06     2.782301e-09      -2.216929e-09
3.648649e+00    1.78683e-06     2.677316e-09      -2.070867e-09
3.697698e+00    1.76791e-06     2.579153e-09      -1.938468e-09
3.746747e+00    1.75038e-06     2.487156e-09      -1.818956e-09
3.795796e+00    1.73407e-06     2.400717e-09      -1.711159e-09
3.844845e+00    1.71883e-06     2.319294e-09      -1.613728e-09
3.893894e+00    1.70453e-06     2.242414e-09      -1.525390e-09
3.942943e+00    1.69103e-06     2.169657e-09      -1.445008e-09
3.991992e+00    1.67824e-06     2.100661e-09      -1.371657e-09
4.041041e+00    1.66607e-06     2.035100e-09      -1.304380e-09
4.090090e+00    1.65443e-06     1.972704e-09      -1.242360e-09
4.139139e+00    1.64326e-06     1.913226e-09      -1.185184e-09
4.188188e+00    1.6325e-06      1.856440e-09      -1.132067e-09
4.237237e+00    1.62212e-06     1.802173e-09      -1.082540e-09
4.286286e+00    1.61206e-06     1.750244e-09      -1.036472e-09
4.335335e+00    1.60229e-06     1.700497e-09      -9.932676e-10
4.384384e+00    1.59279e-06     1.652807e-09      -9.526271e-10
4.433433e+00    1.58354e-06     1.607046e-09      -9.144908e-10
4.482482e+00    1.5745e-06      1.563097e-09      -8.784689e-10
4.531532e+00    1.56568e-06     1.520870e-09      -8.444590e-10
4.580581e+00    1.55703e-06     1.480257e-09      -8.123879e-10
4.629630e+00    1.54857e-06     1.441176e-09      -7.818496e-10
4.678679e+00    1.54027e-06     1.403559e-09      -7.528960e-10
