# Generated by Dust Drift Simulation (Date: Jan 23 2026 08:54:11)
# Time: 5.005891e+03 years
#--------------------------------------------------------------------------
# Radius_AU       GasSurfDensity  GasPressure     GasPressureDeriv
#--------------------------------------------------------------------------
1.000000e+00    3.3248e-06      6.632015e-08      -7.623518e-08
1.049049e+00    3.24636e-06     5.884179e-08      -1.410114e-07
1.098098e+00    3.17289e-06     5.248720e-08      -1.202206e-07
1.147147e+00    3.10386e-06     4.704838e-08      -1.032119e-07
1.196196e+00    3.03881e-06     4.236230e-08      -8.918067e-08
1.245245e+00    2.97733e-06     3.829992e-08      -7.751670e-08
1.294294e+00    2.91905e-06     3.475806e-08      -6.775229e-08
1.343343e+00    2.86363e-06     3.165355e-08      -5.952502e-08
1.392392e+00    2.81075e-06     2.891877e-08      -5.255137e-08
1.441441e+00    2.76015e-06     2.649836e-08      -4.660743e-08
1.490490e+00    2.71155e-06     2.434667e-08      -4.151520e-08
1.539540e+00    2.66471e-06     2.242580e-08      -3.713067e-08
1.588589e+00    2.6194e-06      2.070422e-08      -3.333787e-08
1.637638e+00    2.57542e-06     1.915542e-08      -3.004283e-08
1.686687e+00    2.53256e-06     1.775708e-08      -2.716718e-08
1.735736e+00    2.49068e-06     1.649037e-08      -2.464622e-08
1.784785e+00    2.44962e-06     1.533933e-08      -2.242575e-08
1.833834e+00    2.40927e-06     1.429044e-08      -2.046008e-08
1.882883e+00    2.36957e-06     1.333224e-08      -1.871031e-08
1.931932e+00    2.33049e-06     1.245500e-08      -1.714315e-08
1.980981e+00    2.29206e-06     1.165053e-08      -1.572998e-08
2.030030e+00    2.25437e-06     1.091192e-08      -1.444616e-08
2.079079e+00    2.21759e-06     1.023339e-08      -1.327057e-08
2.128128e+00    2.18194e-06     9.610100e-09      -1.218528e-08
2.177177e+00    2.14774e-06     9.038033e-09      -1.117541e-08
2.226226e+00    2.11535e-06     8.513814e-09      -1.022900e-08
2.275275e+00    2.08522e-06     8.034587e-09      -9.337066e-09
2.324324e+00    2.05781e-06     7.597866e-09      -8.493555e-09
2.373373e+00    2.03361e-06     7.201386e-09      -7.695412e-09
2.422422e+00    2.01309e-06     6.842961e-09      -6.942532e-09
2.471471e+00    1.99665e-06     6.520337e-09      -6.237626e-09
2.520521e+00    1.98455e-06     6.231061e-09      -5.586013e-09
2.569570e+00    1.97691e-06     5.972359e-09      -4.995055e-09
2.618619e+00    1.97359e-06     5.741056e-09      -4.473357e-09
2.667668e+00    1.97418e-06     5.533532e-09      -4.029713e-09
2.716717e+00    1.97796e-06     5.345749e-09      -3.671580e-09
2.765766e+00    1.98392e-06     5.173357e-09      -3.403321e-09
2.814815e+00    1.99077e-06     5.011889e-09      -3.224378e-09
2.863864e+00    1.99709e-06     4.857051e-09      -3.127734e-09
2.912913e+00    2.00143e-06     4.705065e-09      -3.099231e-09
2.961962e+00    2.00253e-06     4.553023e-09      -3.118239e-09
3.011011e+00    1.99947e-06     4.399171e-09      -3.160020e-09
3.060060e+00    1.99185e-06     4.243031e-09      -3.199549e-09
3.109109e+00    1.97978e-06     4.085301e-09      -3.215896e-09
3.158158e+00    1.96386e-06     3.927557e-09      -3.195773e-09
3.207207e+00    1.94501e-06     3.771802e-09      -3.134978e-09
3.256256e+00    1.92428e-06     3.620022e-09      -3.037329e-09
3.305305e+00    1.90263e-06     3.473846e-09      -2.911753e-09
3.354354e+00    1.88085e-06     3.334385e-09      -2.768917e-09
3.403403e+00    1.85951e-06     3.202221e-09      -2.618617e-09
3.452452e+00    1.83897e-06     3.077503e-09      -2.468319e-09
3.501502e+00    1.81942e-06     2.960083e-09      -2.323270e-09
3.550551e+00    1.80092e-06     2.849595e-09      -2.186359e-09
3.599600e+00    1.78347e-06     2.745606e-09      -2.058768e-09
3.648649e+00    1.76702e-06     2.647634e-09      -1.940927e-09
3.697698e+00    1.75149e-06     2.555204e-09      -1.832543e-09
3.746747e+00    1.7368e-06      2.467865e-09      -1.733063e-09
3.795796e+00    1.72286e-06     2.385194e-09      -1.641763e-09
3.844845e+00    1.70958e-06     2.306811e-09      -1.557780e-09
3.893894e+00    1.6969e-06      2.232379e-09      -1.480346e-09
3.942943e+00    1.68475e-06     2.161592e-09      -1.408772e-09
3.991992e+00    1.67307e-06     2.094181e-09      -1.342539e-09
4.041041e+00    1.6618e-06      2.029891e-09      -1.280990e-09
4.090090e+00    1.65092e-06     1.968518e-09      -1.223555e-09
4.139139e+00    1.64037e-06     1.909863e-09      -1.170091e-09
4.188188e+00    1.63012e-06     1.853735e-09      -1.119943e-09
4.237237e+00    1.62016e-06     1.799999e-09      -1.072789e-09
4.286286e+00    1.61045e-06     1.748496e-09      -1.028646e-09
4.335335e+00    1.60096e-06     1.699090e-09      -9.869790e-10
4.384384e+00    1.5917e-06      1.651675e-09      -9.475684e-10
4.433433e+00    1.58264e-06     1.606136e-09      -9.104267e-10
4.482482e+00    1.57376e-06     1.562364e-09      -8.752014e-10
4.531532e+00    1.56507e-06     1.520280e-09      -8.418299e-10
4.580581e+00    1.55653e-06     1.479782e-09      -8.102748e-10
4.629630e+00    1.54815e-06     1.440794e-09      -7.801484e-10
4.678679e+00    1.53993e-06     1.403251e-09      -7.515269e-10
4.727728e+00    1.53185e-06     1.367070e-09      -7.243184e-10
4.776777e+00    1.52391e-06     1.332197e-09      -6.983452e-10
4.825826e+00    1.5161e-06      1.298564e-09      -6.737030e-10
4.874875e+00    1.5084e-06      1.266108e-09      -6.501465e-10
4.923924e+00    1.50084e-06     1.234786e-09      -6.276101e-10
4.972973e+00    1.49339e-06     1.204541e-09      -6.061193e-10
5.022022e+00    1.48606e-06     1.175327e-09      -5.855365e-10
5.071071e+00    1.47884e-06     1.147101e-09      -5.658898e-10
5.120120e+00    1.47172e-06     1.119814e-09      -5.471299e-10
5.169169e+00    1.46471e-06     1.093428e-09      -5.291338e-10
