# Generated by Dust Drift Simulation (Date: Jan 23 2026 08:54:11)
# Time: 5.056456e+02 years
#--------------------------------------------------------------------------
# Radius_AU       GasSurfDensity  GasPressure     GasPressureDeriv
#--------------------------------------------------------------------------
1.000000e+00    3.32935e-06     6.641091e-08      -7.633277e-08
1.049049e+00    3.25084e-06     5.892296e-08      -1.411670e-07
1.098098e+00    3.17746e-06     5.256269e-08      -1.202937e-07
1.147147e+00    3.10875e-06     4.712238e-08      -1.032062e-07
1.196196e+00    3.04427e-06     4.243836e-08      -8.911064e-08
1.245245e+00    2.98362e-06     3.838079e-08      -7.739635e-08
1.294294e+00    2.92643e-06     3.484593e-08      -6.759115e-08
1.343343e+00    2.87237e-06     3.175023e-08      -5.932867e-08
1.392392e+00    2.82117e-06     2.902590e-08      -5.232249e-08
1.441441e+00    2.77256e-06     2.661749e-08      -4.634684e-08
1.490490e+00    2.72633e-06     2.447936e-08      -4.122286e-08
1.539540e+00    2.68227e-06     2.257361e-08      -3.680632e-08
1.588589e+00    2.64021e-06     2.086873e-08      -3.298154e-08
1.637638e+00    2.59999e-06     1.933818e-08      -2.965528e-08
1.686687e+00    2.56145e-06     1.795960e-08      -2.675023e-08
1.735736e+00    2.52446e-06     1.671404e-08      -2.420308e-08
1.784785e+00    2.4889e-06      1.558533e-08      -2.196137e-08
1.833834e+00    2.45466e-06     1.455967e-08      -1.998138e-08
1.882883e+00    2.42164e-06     1.362519e-08      -1.822657e-08
1.931932e+00    2.38974e-06     1.277168e-08      -1.666605e-08
1.980981e+00    2.3589e-06      1.199028e-08      -1.527351e-08
2.030030e+00    2.32905e-06     1.127337e-08      -1.402643e-08
2.079079e+00    2.30014e-06     1.061432e-08      -1.290553e-08
2.128128e+00    2.27214e-06     1.000737e-08      -1.189412e-08
2.177177e+00    2.24505e-06     9.447527e-09      -1.097776e-08
2.226226e+00    2.21887e-06     8.930469e-09      -1.014398e-08
2.275275e+00    2.19366e-06     8.452422e-09      -9.382257e-09
2.324324e+00    2.16945e-06     8.010087e-09      -8.683891e-09
2.373373e+00    2.14633e-06     7.600549e-09      -8.041934e-09
2.422422e+00    2.12436e-06     7.221189e-09      -7.451178e-09
2.471471e+00    2.1036e-06      6.869602e-09      -6.908120e-09
2.520521e+00    2.08407e-06     6.543515e-09      -6.410680e-09
2.569570e+00    2.06574e-06     6.240727e-09      -5.957616e-09
2.618619e+00    2.04854e-06     5.959084e-09      -5.548043e-09
2.667668e+00    2.03231e-06     5.696474e-09      -5.180905e-09
2.716717e+00    2.01685e-06     5.450848e-09      -4.854160e-09
2.765766e+00    2.00191e-06     5.220290e-09      -4.564385e-09
2.814815e+00    1.98727e-06     5.003090e-09      -4.307021e-09
2.863864e+00    1.97272e-06     4.797780e-09      -4.076697e-09
2.912913e+00    1.95809e-06     4.603174e-09      -3.867699e-09
2.961962e+00    1.9433e-06      4.418366e-09      -3.674859e-09
3.011011e+00    1.92834e-06     4.242677e-09      -3.494135e-09
3.060060e+00    1.91325e-06     4.075598e-09      -3.322664e-09
3.109109e+00    1.89808e-06     3.916730e-09      -3.158578e-09
3.158158e+00    1.88295e-06     3.765747e-09      -3.001201e-09
3.207207e+00    1.86793e-06     3.622318e-09      -2.850327e-09
3.256256e+00    1.85311e-06     3.486136e-09      -2.706297e-09
3.305305e+00    1.83854e-06     3.356835e-09      -2.569334e-09
3.354354e+00    1.82427e-06     3.234089e-09      -2.439417e-09
3.403403e+00    1.81033e-06     3.117533e-09      -2.316811e-09
3.452452e+00    1.79673e-06     3.006814e-09      -2.201209e-09
3.501502e+00    1.78347e-06     2.901599e-09      -2.092671e-09
3.550551e+00    1.77054e-06     2.801527e-09      -1.990778e-09
3.599600e+00    1.75795e-06     2.706307e-09      -1.895048e-09
3.648649e+00    1.74566e-06     2.615626e-09      -1.805249e-09
3.697698e+00    1.73368e-06     2.529216e-09      -1.720876e-09
3.746747e+00    1.72198e-06     2.446812e-09      -1.641686e-09
3.795796e+00    1.71056e-06     2.368169e-09      -1.567323e-09
3.844845e+00    1.69939e-06     2.293060e-09      -1.497314e-09
3.893894e+00    1.68847e-06     2.221286e-09      -1.431345e-09
3.942943e+00    1.67778e-06     2.152648e-09      -1.369132e-09
3.991992e+00    1.66731e-06     2.086976e-09      -1.310532e-09
4.041041e+00    1.65705e-06     2.024088e-09      -1.255178e-09
4.090090e+00    1.647e-06       1.963846e-09      -1.202727e-09
4.139139e+00    1.63714e-06     1.906102e-09      -1.153329e-09
4.188188e+00    1.62746e-06     1.850706e-09      -1.106448e-09
4.237237e+00    1.61797e-06     1.797562e-09      -1.061911e-09
4.286286e+00    1.60864e-06     1.746535e-09      -1.019903e-09
4.335335e+00    1.59948e-06     1.697511e-09      -9.799429e-10
4.384384e+00    1.59048e-06     1.650404e-09      -9.419014e-10
4.433433e+00    1.58163e-06     1.605113e-09      -9.058697e-10
4.482482e+00    1.57293e-06     1.561540e-09      -8.715348e-10
4.531532e+00    1.56439e-06     1.519617e-09      -8.388776e-10
4.580581e+00    1.55597e-06     1.479248e-09      -8.079007e-10
4.629630e+00    1.54769e-06     1.440363e-09      -7.782363e-10
4.678679e+00    1.53955e-06     1.402905e-09      -7.499872e-10
4.727728e+00    1.53154e-06     1.366791e-09      -7.230797e-10
4.776777e+00    1.52365e-06     1.331972e-09      -6.973465e-10
4.825826e+00    1.51588e-06     1.298383e-09      -6.728997e-10
4.874875e+00    1.50823e-06     1.265962e-09      -6.494995e-10
4.923924e+00    1.5007e-06      1.234668e-09      -6.270883e-10
4.972973e+00    1.49327e-06     1.204445e-09      -6.056992e-10
5.022022e+00    1.48596e-06     1.175250e-09      -5.851977e-10
5.071071e+00    1.47876e-06     1.147039e-09      -5.656167e-10
5.120120e+00    1.47166e-06     1.119764e-09      -5.469099e-10
5.169169e+00    1.46466e-06     1.093388e-09      -5.289564e-10
5.218218e+00    1.45775e-06     1.067874e-09      -5.117195e-10
5.267267e+00    1.45095e-06     1.043189e-09      -4.952366e-10
5.316316e+00    1.44424e-06     1.019293e-09      -4.794712e-10
5.365365e+00    1.43762e-06     9.961540e-10      -4.642478e-10
5.414414e+00    1.4311e-06      9.737508e-10      -4.496776e-10
5.463463e+00    1.42466e-06     9.520415e-10      -4.358026e-10
