# Generated by Dust Drift Simulation (Date: Jan 23 2026 08:54:11)
# Time: 2.000912e+03 years
#--------------------------------------------------------------------------
# Radius_AU       GasSurfDensity  GasPressure     GasPressureDeriv
#--------------------------------------------------------------------------
1.000000e+00    3.3279e-06      6.638195e-08      -7.628606e-08
1.049049e+00    3.2495e-06      5.889857e-08      -1.410878e-07
1.098098e+00    3.17618e-06     5.254150e-08      -1.202488e-07
1.147147e+00    3.10743e-06     4.710238e-08      -1.031981e-07
1.196196e+00    3.04281e-06     4.241796e-08      -8.912983e-08
1.245245e+00    2.98192e-06     3.835892e-08      -7.743340e-08
1.294294e+00    2.92441e-06     3.482189e-08      -6.764054e-08
1.343343e+00    2.86995e-06     3.172351e-08      -5.938788e-08
1.392392e+00    2.81826e-06     2.899605e-08      -5.239089e-08
1.441441e+00    2.76908e-06     2.658406e-08      -4.642482e-08
1.490490e+00    2.72215e-06     2.444186e-08      -4.131120e-08
1.539540e+00    2.67727e-06     2.253151e-08      -3.690588e-08
1.588589e+00    2.63423e-06     2.082147e-08      -3.309314e-08
1.637638e+00    2.59286e-06     1.928514e-08      -2.977956e-08
1.686687e+00    2.55297e-06     1.790015e-08      -2.688759e-08
1.735736e+00    2.51441e-06     1.664752e-08      -2.435353e-08
1.784785e+00    2.47705e-06     1.551111e-08      -2.212441e-08
1.833834e+00    2.44075e-06     1.447716e-08      -2.015579e-08
1.882883e+00    2.40541e-06     1.353387e-08      -1.841009e-08
1.931932e+00    2.37094e-06     1.267116e-08      -1.685524e-08
1.980981e+00    2.33729e-06     1.188040e-08      -1.546364e-08
2.030030e+00    2.30443e-06     1.115421e-08      -1.421139e-08
2.079079e+00    2.2724e-06      1.048629e-08      -1.307771e-08
2.128128e+00    2.24125e-06     9.871310e-09      -1.204460e-08
2.177177e+00    2.21112e-06     9.304740e-09      -1.109659e-08
2.226226e+00    2.18217e-06     8.782756e-09      -1.022072e-08
2.275275e+00    2.15465e-06     8.302106e-09      -9.406594e-09
