0 1.02476  0 0 1e-10 0
1 1.07429  0 0 1e-10 0
2 1.12381  0 0 1e-10 0
3 1.17334  0 0 1e-10 0
4 1.22286  0 0 1e-10 0
5 1.27239  0 0 1e-10 0
6 1.32191  0 0 1e-10 0
7 1.37144  0 0 1e-10 0
8 1.42096  0 0 1e-10 0
9 1.47049  0 0 1e-10 0
10 1.52001  0 0 1e-10 0
11 1.56953  0 0 1e-10 0
12 1.61906  0 0 1e-10 0
13 1.66858  0 0 1e-10 0
14 1.71811  0 0 1e-10 0
15 1.76763  0 0 1e-10 0
16 1.81716  0 0 1e-10 0
17 1.86668  0 0 1e-10 0
18 1.91621  0 0 1e-10 0
19 1.96573  0 0 1e-10 0
20 2.01526  0 0 1e-10 0
21 2.06478  0 0 1e-10 0
22 2.11431  0 0 1e-10 0
23 2.16383  0 0 1e-10 0
24 2.21336  0 0 1e-10 0
25 2.26288  0 0 1e-10 0
26 2.31241  0 0 1e-10 0
27 2.36193  0 0 1e-10 0
28 2.41146  0 0 1e-10 0
29 2.46098  0 0 1e-10 0
30 2.51051  0 0 1e-10 0
31 2.56003  0 0 1e-10 0
32 2.60955  0 0 1e-10 0
33 2.65908  0 0 1e-10 0
34 2.7086  0 0 1e-10 0
35 2.75813  0 0 1e-10 0
36 2.80765  0 0 1e-10 0
37 2.85718  0 0 1e-10 0
38 2.9067  0 0 1e-10 0
39 2.95623  0 0 1e-10 0
40 3.00575  0 0 1e-10 0
41 3.05528  0 0 1e-10 0
42 3.1048  0 0 1e-10 0
43 3.15433  0 0 1e-10 0
44 3.20385  0 0 1e-10 0
45 3.25338  0 0 1e-10 0
46 3.3029  0 0 1e-10 0
47 3.35243  0 0 1e-10 0
48 3.40195  0 0 1e-10 0
49 3.45148  0 0 1e-10 0
50 3.501  0 0 1e-10 0
51 3.55053  0 0 1e-10 0
52 3.60005  0 0 1e-10 0
53 3.64957  0 0 1e-10 0
54 3.6991  0 0 1e-10 0
55 3.74862  0 0 1e-10 0
